1049797	2011-04-20 10:09:42	80166849	16.1	28	908.7	0.8	1.4	97	-2.39
1049798	2011-04-20 10:11:42	80166851	16.3	28	908.7	1.5	2.8	77	-2.22
1049800	2011-04-20 10:13:42	80166853	16	29	908.7	1.2	2.3	77	-2
1049799	2011-04-20 10:15:42	80166855	16.3	29	908.6	0.9	2.5	80	-1.74
1049801	2011-04-20 10:17:42	80166857	16.4	28	908.6	0.7	1.6	79	-2.13
1049802	2011-04-20 10:19:42	80166859	16.7	29	908.6	0.2	2	NULL	-1.4
1049803	2011-04-20 10:21:42	80166861	17.3	27	908.6	0.7	1.4	100	-1.85
1049805	2011-04-20 10:23:42	80166863	17.2	27	908.5	0.9	3.1	98	-1.94
1049804	2011-04-20 10:25:42	80166865	17.2	27	908.6	1.5	3.7	108	-1.94
1049806	2011-04-20 10:27:42	80166867	16.9	28	908.5	1.9	3.1	109	-1.7
1049807	2011-04-20 10:29:42	80166869	16.5	28	908.5	1.9	3.2	106	-2.05
1049808	2011-04-20 10:31:42	80166871	16.2	29	908.5	1.7	3.3	113	-1.83
1049810	2011-04-20 10:33:42	80166873	16.5	28	908.5	1.5	2.5	120	-2.05
1049809	2011-04-20 10:35:42	80166875	16.5	28	908.5	1.2	2.2	111	-2.05
1049811	2011-04-20 10:37:42	80166877	16.5	28	908.5	1.7	2.6	90	-2.05
1049812	2011-04-20 10:39:42	80166879	16.6	28	908.5	1.2	1.9	106	-1.96
1049813	2011-04-20 10:41:42	80166881	16.9	28	908.4	0.8	1.9	88	-1.7
1049815	2011-04-20 10:43:42	80166883	17.1	28	908.4	1.1	1.6	92	-1.53
1049814	2011-04-20 10:45:42	80166885	17.3	27	908.4	1.2	1.8	106	-1.85
1049816	2011-04-20 10:47:42	80166887	17.1	27	908.4	1.2	2.5	105	-2.02
1049817	2011-04-20 10:49:42	80166889	16.7	28	908.4	1.3	2.6	77	-1.87
1049818	2011-04-20 10:51:42	80166891	16.8	29	908.4	0.6	1.6	111	-1.31
1049819	2011-04-20 10:53:42	80166893	16.9	28	908.5	1.3	2	80	-1.7
1049821	2011-04-20 10:55:42	80166895	16.8	28	908.5	0.8	1.7	86	-1.79
1049820	2011-04-20 10:57:42	80166897	17.2	28	908.4	1	2.5	91	-1.45
1049822	2011-04-20 10:59:42	80166899	17.4	27	908.4	1.2	2.4	108	-1.77
1049823	2011-04-20 11:01:42	80166901	17.3	27	908.4	2.1	3.7	115	-1.85
1049824	2011-04-20 11:03:42	80166903	17.4	27	908.4	1.3	2.8	115	-1.77
1049826	2011-04-20 11:05:42	80166905	17.7	26	908.4	2	3.7	117	-2.02
1049825	2011-04-20 11:07:42	80166907	17.6	27	908.4	1.7	3.6	116	-1.6
1049827	2011-04-20 11:09:42	80166909	17.8	26	908.3	1.6	3.3	119	-1.94
1049828	2011-04-20 11:11:42	80166911	18.3	26	908.3	1.5	3.3	110	-1.51
1049829	2011-04-20 11:13:42	80166913	18.2	25	908.3	1.4	2.8	98	-2.13
1049831	2011-04-20 11:15:42	80166915	17.9	26	908.3	1.8	2.8	115	-1.85
1049830	2011-04-20 11:17:42	80166917	17.9	26	908.3	0.7	1.7	112	-1.85
1049832	2011-04-20 11:19:42	80166919	18.2	25	908.2	1.6	2.6	111	-2.13
1049833	2011-04-20 11:21:42	80166921	18.6	25	908.2	1.4	2.5	114	-1.79
1049834	2011-04-20 11:23:42	80166923	18.4	25	908.2	2.2	4	115	-1.96
1049836	2011-04-20 11:25:42	80166925	18.2	26	908.2	1.4	3.1	115	-1.6
1049835	2011-04-20 11:27:42	80166927	18.7	25	908.1	1.7	2.8	104	-1.7
1049837	2011-04-20 11:29:42	80166929	18.9	24	908.1	2	3.6	117	-2.09
1049838	2011-04-20 11:31:42	80166931	18.6	24	908.1	1.5	3.2	98	-2.34
1049839	2011-04-20 11:33:42	80166933	18.3	25	908.1	1.8	4	93	-2.04
1049841	2011-04-20 11:35:42	80166935	18	25	908.1	1.4	3	90	-2.3
1049840	2011-04-20 11:37:42	80166937	18.1	26	908	1.7	3.6	99	-1.68
1049842	2011-04-20 11:39:42	80166939	18.4	25	908	2.2	3.8	116	-1.96
1049843	2011-04-20 11:41:42	80166941	17.9	26	908	1.9	3.3	111	-1.85
1049844	2011-04-20 11:43:42	80166943	18.2	25	908	1.4	2.9	112	-2.13
1049846	2011-04-20 11:45:42	80166945	18.6	25	908	1.3	2.5	112	-1.79
1049845	2011-04-20 11:47:42	80166947	18.8	24	907.9	0.9	2.4	112	-2.17
1049847	2011-04-20 11:49:42	80166949	19.2	23	907.9	0.7	1.8	119	-2.41
1049848	2011-04-20 11:51:42	80166951	19.3	23	907.8	1.9	3.8	113	-2.32
1049849	2011-04-20 11:53:42	80166953	19.2	24	907.8	1.4	2.4	116	-1.83
1049851	2011-04-20 11:55:42	80166955	19.1	23	907.8	1.8	4.3	109	-2.49
1049850	2011-04-20 11:57:42	80166957	18.5	24	907.8	1.7	3.7	114	-2.42
1049852	2011-04-20 11:59:42	80166959	18.7	24	907.7	1.2	2.5	111	-2.25
1049853	2011-04-20 12:01:42	80166961	19	24	907.7	1.6	4.4	96	-2
1049854	2011-04-20 12:03:42	80166963	18.9	24	907.7	1.5	2.3	117	-2.09
1049856	2011-04-20 12:05:42	80166965	18.7	24	907.7	0.8	1.8	91	-2.25
1049855	2011-04-20 12:07:42	80166967	18.8	24	907.7	0.8	1.7	88	-2.17
1049857	2011-04-20 12:09:42	80166969	18.9	24	907.6	1.5	2.8	119	-2.09
1049858	2011-04-20 12:11:42	80166971	18.7	24	907.6	1.5	2.8	113	-2.25
1049859	2011-04-20 12:13:42	80166973	18.6	24	907.6	1.6	3.7	108	-2.34
1049861	2011-04-20 12:15:42	80166975	18.5	24	907.6	1.1	3.5	107	-2.42
1049860	2011-04-20 12:17:42	80166977	18.4	24	907.5	2.4	4.8	116	-2.51
1049862	2011-04-20 12:19:42	80166979	18.3	24	907.5	1.7	2.8	108	-2.59
1049863	2011-04-20 12:21:42	80166981	18.6	24	907.5	1.6	2.5	111	-2.34
1049864	2011-04-20 12:23:42	80166983	18.7	24	907.5	1.4	3.4	100	-2.25
1049865	2011-04-20 12:25:42	80166985	19	23	907.5	1	2.5	111	-2.58
1049867	2011-04-20 12:27:42	80166987	19.3	22	907.5	1.1	2.7	111	-2.92
1049866	2011-04-20 12:29:42	80166989	19.5	22	907.4	1.4	2.1	116	-2.75
1049868	2011-04-20 12:31:42	80166991	19.9	22	907.4	1.3	2.5	91	-2.42
1049869	2011-04-20 12:33:42	80166993	20.4	21	907.4	0.9	2.1	113	-2.63
1049870	2011-04-20 12:35:42	80166995	20.3	21	907.3	1.3	2.9	87	-2.71
1049872	2011-04-20 12:37:42	80166997	20.5	21	907.4	0.9	3	91	-2.55
1049871	2011-04-20 12:39:42	80166999	20.5	20	907.3	2.1	3.4	106	-3.2
1049873	2011-04-20 12:41:42	80167001	19.9	19	907.3	2.8	4.7	117	-4.38
1049874	2011-04-20 12:43:42	80167003	19.6	20	907.3	2.5	5.3	117	-3.94
1049875	2011-04-20 12:45:42	80167005	19.5	20	907.2	2.5	3.8	116	-4.03
1049877	2011-04-20 12:47:42	80167007	19.7	21	907.2	1.5	2.9	94	-3.21
1049876	2011-04-20 12:49:42	80167009	20	21	907.1	1.1	1.7	102	-2.96
1049878	2011-04-20 12:51:42	80167011	20.2	20	907.2	2.6	5.2	117	-3.45
1049879	2011-04-20 12:53:42	80167013	19.6	21	907.2	2.8	4.2	116	-3.29
1049880	2011-04-20 12:55:42	80167015	19.3	22	907.2	2.5	4.3	115	-2.92
1049882	2011-04-20 12:57:42	80167017	19.2	21	907.1	2.5	4.5	116	-3.63
1049881	2011-04-20 12:59:42	80167019	19.2	22	907.1	1.5	3.1	110	-3
1049883	2011-04-20 13:01:42	80167021	19.8	21	907.1	1.4	3.1	111	-3.13
1049884	2011-04-20 13:03:42	80167023	20	20	907	2.3	5.2	116	-3.61
1049885	2011-04-20 13:05:42	80167025	19.8	19	907	2	4.8	117	-4.46
1049887	2011-04-20 13:07:42	80167027	20.2	18	907	2.2	3.6	114	-4.85
1049886	2011-04-20 13:09:42	80167029	20.2	18	907	2.3	4.1	114	-4.85
1049888	2011-04-20 13:11:42	80167031	20.3	18	907	1.9	5	113	-4.77
1049889	2011-04-20 13:13:42	80167033	20.5	18	907	1.9	3.3	113	-4.6
1049890	2011-04-20 13:15:42	80167035	20.4	18	907	1.2	3.3	114	-4.68
1049892	2011-04-20 13:17:42	80167037	20.4	18	906.9	2.1	4.5	114	-4.68
1049891	2011-04-20 13:19:42	80167039	20.7	18	906.9	1.6	2.7	120	-4.44
1049893	2011-04-20 13:21:42	80167041	20.6	18	906.9	2.4	4.2	116	-4.52
1049894	2011-04-20 13:23:42	80167043	20.4	18	906.9	2.4	4.4	117	-4.68
1049895	2011-04-20 13:25:42	80167045	20.8	19	906.9	1.3	2.1	113	-3.64
1049897	2011-04-20 13:27:42	80167047	20.9	20	906.9	2	3.3	114	-2.87
1049896	2011-04-20 13:29:42	80167049	20.4	22	906.9	2	4	115	-2
1049898	2011-04-20 13:31:42	80167051	20.1	23	906.9	1.9	3.4	117	-1.65
1049899	2011-04-20 13:33:42	80167053	19.6	25	906.9	2.2	4	115	-0.94
1049900	2011-04-20 13:35:42	80167055	19.2	26	906.9	2.4	3.6	119	-0.75
1049902	2011-04-20 13:37:42	80167057	19	26	906.9	2.1	3.8	117	-0.92
1049901	2011-04-20 13:39:42	80167059	18.9	27	906.8	1.7	2.8	110	-0.48
1049903	2011-04-20 13:41:42	80167061	19.6	26	906.8	1.1	2.3	113	-0.4
1049904	2011-04-20 13:43:42	80167063	19.9	25	906.9	2.4	4.4	115	-0.69
1049905	2011-04-20 13:45:42	80167065	19.6	25	906.8	2.6	4.5	118	-0.94
1049907	2011-04-20 13:47:42	80167067	19.4	20	906.9	2.8	4.8	114	-4.11
1049906	2011-04-20 13:49:42	80167069	19.4	20	906.8	3.6	5.9	114	-4.11
1049908	2011-04-20 13:51:42	80167071	19.6	20	906.8	4	6.3	115	-3.94
1049909	2011-04-20 13:53:42	80167073	19.5	21	906.8	4.2	6.9	115	-3.38
1049910	2011-04-20 13:55:42	80167075	19.3	21	906.8	4.1	6.8	113	-3.54
1049912	2011-04-20 13:57:42	80167077	19.5	19	906.7	3.4	6	117	-4.71
1049911	2011-04-20 13:59:42	80167079	20.2	19	906.7	1.7	3.6	116	-4.13
1049913	2011-04-20 14:01:42	80167081	20.6	18	906.7	2.1	5.9	116	-4.52
1049914	2011-04-20 14:03:42	80167083	20.8	18	906.7	1.9	5.1	110	-4.36
1049915	2011-04-20 14:05:42	80167085	20.7	17	906.7	2.7	6.3	116	-5.19
1049916	2011-04-20 14:07:42	80167087	20.5	18	906.7	2	3.7	115	-4.6
1049918	2011-04-20 14:09:42	80167089	20.8	18	906.7	1.7	3.3	113	-4.36
1049917	2011-04-20 14:11:42	80167091	20.8	20	906.7	2.1	3.9	115	-2.95
1049919	2011-04-20 14:13:42	80167093	20.3	20	906.7	2.4	4.5	110	-3.37
1049920	2011-04-20 14:15:42	80167095	20.2	21	906.7	1.7	3.6	108	-2.8
1049921	2011-04-20 14:17:42	80167097	20.3	21	906.7	1.5	4.6	99	-2.71
1049923	2011-04-20 14:19:42	80167099	20.5	21	906.7	1.7	3.5	113	-2.55
1049922	2011-04-20 14:21:42	80167101	20.4	19	906.7	2.6	6	113	-3.97
1049924	2011-04-20 14:23:42	80167103	20.4	18	906.7	1.9	4.2	117	-4.68
1049925	2011-04-20 14:25:42	80167105	20.5	18	906.7	1.9	3.9	115	-4.6
1049926	2011-04-20 14:27:42	80167107	20.6	19	906.7	1.8	2.9	115	-3.8
1049928	2011-04-20 14:29:42	80167109	20.6	20	906.7	1.8	3.3	116	-3.12
1049927	2011-04-20 14:31:42	80167111	20.7	20	906.7	1.6	3.2	111	-3.04
1049929	2011-04-20 14:33:42	80167113	20.7	19	906.7	2.3	3.9	116	-3.72
1049930	2011-04-20 14:35:42	80167115	20.5	19	906.7	2.5	6.8	116	-3.89
1049931	2011-04-20 14:37:42	80167117	19.7	20	906.7	3.3	4.7	118	-3.86
1049933	2011-04-20 14:39:42	80167119	19.4	20	906.7	2.2	3.9	115	-4.11
1049932	2011-04-20 14:41:42	80167121	19.5	20	906.7	1.6	3.3	108	-4.03
1049934	2011-04-20 14:43:42	80167123	19.5	21	906.7	1.6	3.6	113	-3.38
1049935	2011-04-20 14:45:42	80167125	19.6	23	906.7	1.5	2.6	113	-2.07
1049936	2011-04-20 14:47:42	80167127	19.6	21	906.7	1.4	2.7	116	-3.29
1049938	2011-04-20 14:49:42	80167129	19.5	22	906.7	2	5.2	114	-2.75
1049937	2011-04-20 14:51:42	80167131	19.6	22	906.7	1.4	3.2	116	-2.67
1049939	2011-04-20 14:53:42	80167133	19.9	21	906.7	1	1.9	106	-3.05
1049940	2011-04-20 14:55:42	80167135	19.7	22	906.7	2.3	4.9	115	-2.59
1049941	2011-04-20 14:57:42	80167137	19.3	21	906.7	2.6	5.1	117	-3.54
1049943	2011-04-20 14:59:42	80167139	19.5	23	906.7	1.6	3.8	113	-2.16
1049942	2011-04-20 15:01:42	80167141	19.2	23	906.6	2.6	5.1	116	-2.41
1049944	2011-04-20 15:03:42	80167143	19	23	906.6	2.5	4.7	115	-2.58
1049945	2011-04-20 15:05:42	80167145	18.8	22	906.6	4	7.3	118	-3.34
1049946	2011-04-20 15:07:42	80167147	18.7	22	906.6	2.5	6.1	115	-3.42
1049948	2011-04-20 15:09:42	80167149	18.5	22	906.5	3.5	5.2	117	-3.59
1049947	2011-04-20 15:11:42	80167151	18.4	23	906.5	4	7.1	113	-3.08
1049949	2011-04-20 15:13:42	80167153	18.5	23	906.5	3.3	6.3	114	-2.99
1049950	2011-04-20 15:15:42	80167155	18.3	23	906.5	4.1	6.9	116	-3.16
1049951	2011-04-20 15:17:42	80167157	18.1	26	906.5	3.3	5.6	117	-1.68
1049953	2011-04-20 15:19:42	80167159	17.7	29	906.5	2.5	4.9	111	-0.54
1049952	2011-04-20 15:21:42	80167161	17.7	28	906.6	2.6	5.1	116	-1.02
1049954	2011-04-20 15:23:42	80167163	17.8	25	906.6	3.2	6.5	117	-2.47
1049955	2011-04-20 15:25:42	80167165	17.9	29	906.6	2.5	4.6	115	-0.36
1049956	2011-04-20 15:27:42	80167167	17.6	30	906.6	2.7	4.1	116	-0.16
1049959	2011-04-20 15:29:42	80167169	17.2	27	906.6	2.4	3.9	113	-1.94
1049958	2011-04-20 15:31:42	80167171	17.3	31	906.6	2.5	4.9	117	0.03
1049957	2011-04-20 15:33:42	80167173	17.1	31	906.6	2.9	5.4	117	-0.14
1049960	2011-04-20 15:35:42	80167175	16.9	31	906.6	1.9	2.9	116	-0.32
1049961	2011-04-20 15:37:42	80167177	16.9	32	906.6	2.5	4.1	118	0.12
1049962	2011-04-20 15:39:42	80167179	16.7	32	906.5	3.1	4.8	112	-0.06
1049964	2011-04-20 15:41:42	80167181	16.6	32	906.5	2.9	4.4	98	-0.14
1049963	2011-04-20 15:43:42	80167183	16.7	32	906.5	2.1	3.4	111	-0.06
1049965	2011-04-20 15:45:42	80167185	16.8	32	906.5	2	4	114	0.03
1049966	2011-04-20 15:47:42	80167187	16.8	32	906.6	1.9	3.4	117	0.03
1049967	2011-04-20 15:49:42	80167189	16.8	32	906.5	2.1	3.3	115	0.03
1049969	2011-04-20 15:51:42	80167191	16.9	32	906.5	1.9	2.9	116	0.12
1049968	2011-04-20 15:53:42	80167193	16.9	32	906.5	2.8	3.8	106	0.12
1049970	2011-04-20 15:55:42	80167195	16.7	33	906.5	2.9	3.8	110	0.37
1049971	2011-04-20 15:57:42	80167197	16.6	33	906.5	2.3	3.5	118	0.28
1049972	2011-04-20 15:59:42	80167199	16.5	33	906.5	3	4.8	116	0.19
1049973	2011-04-20 16:01:42	80167201	16.3	33	906.5	3.4	4.8	118	0.02
1049974	2011-04-20 16:03:42	80167203	16.2	34	906.5	3.4	4.9	113	0.34
1049976	2011-04-20 16:05:42	80167205	16.2	33	906.5	3.1	4.6	117	-0.07
1049975	2011-04-20 16:07:42	80167207	16.3	34	906.6	2.9	4.5	110	0.43
1049977	2011-04-20 16:09:42	80167209	16.3	33	906.6	2.6	4.1	119	0.02
1049979	2011-04-20 16:11:42	80167211	16.2	34	906.6	2.8	4.3	116	0.34
1049978	2011-04-20 16:13:42	80167213	16.2	33	906.6	2.4	3.8	119	-0.07
1049980	2011-04-20 16:15:42	80167215	16.2	33	906.5	2.3	3.8	115	-0.07
1049981	2011-04-20 16:17:42	80167217	16.2	32	906.4	3	4.2	107	-0.49
1049982	2011-04-20 16:19:42	80167219	16.4	30	906.4	1.9	4	117	-1.2
1049984	2011-04-20 16:21:42	80167221	16.5	32	906.4	2.4	4.8	114	-0.23
1049983	2011-04-20 16:23:42	80167223	16.6	31	906.5	2.2	4	112	-0.58
1049985	2011-04-20 16:25:42	80167225	16.8	31	906.5	2.6	4.1	116	-0.4
1049986	2011-04-20 16:27:42	80167227	16.8	30	906.5	2.2	3.8	109	-0.85
1049987	2011-04-20 16:29:42	80167229	16.9	27	906.5	3.3	5.9	116	-2.19
1049989	2011-04-20 16:31:42	80167231	16.9	28	906.5	3.5	5.9	116	-1.7
1049988	2011-04-20 16:33:42	80167233	16.8	28	906.5	3.2	7	118	-1.79
1049990	2011-04-20 16:35:42	80167235	16.8	28	906.5	2.9	5.1	117	-1.79
1049991	2011-04-20 16:37:42	80167237	16.7	30	906.4	3.5	5.8	110	-0.94
1049992	2011-04-20 16:39:42	80167239	16.6	27	906.5	3.6	5.3	114	-2.45
1049994	2011-04-20 16:41:42	80167241	16.8	26	906.5	2.7	5.6	117	-2.79
1049993	2011-04-20 16:43:42	80167243	16.7	26	906.5	2.6	6	114	-2.87
1049995	2011-04-20 16:45:42	80167245	16.8	26	906.5	1.9	3.8	117	-2.79
1049996	2011-04-20 16:47:42	80167247	16.8	26	906.5	2.7	4.9	116	-2.79
1049997	2011-04-20 16:49:42	80167249	16.7	26	906.5	1.9	3.8	112	-2.87
1049999	2011-04-20 16:51:42	80167251	16.8	27	906.5	2.4	4.1	116	-2.28
1049998	2011-04-20 16:53:42	80167253	16.7	26	906.5	2.8	4.1	116	-2.87
1050000	2011-04-20 16:55:42	80167255	16.7	27	906.6	1.7	2.9	105	-2.37
1050001	2011-04-20 16:57:42	80167257	16.7	27	906.5	1.8	4.4	113	-2.37
1050002	2011-04-20 16:59:42	80167259	16.6	31	906.6	2.4	3.4	118	-0.58
1050004	2011-04-20 17:01:42	80167261	16.2	32	906.6	2.2	3.3	114	-0.49
1050003	2011-04-20 17:03:42	80167263	16.1	32	906.6	1.5	2.5	113	-0.58
1050005	2011-04-20 17:05:42	80167265	15.9	34	906.6	2	3.6	113	0.08
1050006	2011-04-20 17:07:42	80167267	15.8	34	906.6	1.7	3	116	-0.01
1050007	2011-04-20 17:09:42	80167269	15.6	35	906.6	2	3	116	0.21
1050008	2011-04-20 17:11:42	80167271	15.6	35	906.5	2.2	3.3	116	0.21
1050010	2011-04-20 17:13:42	80167273	15.5	35	906.5	1.4	2.4	106	0.12
1050009	2011-04-20 17:15:42	80167275	15.5	35	906.5	2.3	4.6	111	0.12
1050011	2011-04-20 17:17:42	80167277	15.4	35	906.4	2	3.5	99	0.04
1050012	2011-04-20 17:19:42	80167279	15.4	35	906.4	1.6	2.8	91	0.04
1050013	2011-04-20 17:21:42	80167281	15.4	36	906.5	1.2	2.9	103	0.42
1050015	2011-04-20 17:23:42	80167283	15.3	36	906.4	0.7	1.8	90	0.34
1050014	2011-04-20 17:25:42	80167285	15.3	36	906.5	0.9	1.9	97	0.34
1050016	2011-04-20 17:27:42	80167287	15.3	36	906.5	1.5	2.8	115	0.34
1050017	2011-04-20 17:29:42	80167289	15.2	36	906.4	0.9	3.2	89	0.25
1050018	2011-04-20 17:31:42	80167291	15.1	37	906.4	0.8	2.1	81	0.54
1050020	2011-04-20 17:33:42	80167293	15.1	37	906.4	1.1	2.9	102	0.54
1050019	2011-04-20 17:35:42	80167295	15	37	906.4	1.7	3	108	0.45
1050021	2011-04-20 17:37:42	80167297	15	37	906.4	2.2	3.3	113	0.45
1050022	2011-04-20 17:39:42	80167299	14.9	37	906.4	1.8	2.9	101	0.36
1050023	2011-04-20 17:41:42	80167301	14.9	38	906.4	1.9	3.1	109	0.73
1050025	2011-04-20 17:43:42	80167303	14.8	38	906.4	2.3	3.5	113	0.64
1050024	2011-04-20 17:45:42	80167305	14.7	39	906.4	2.2	3.2	117	0.91
1050026	2011-04-20 17:47:42	80167307	14.7	39	906.4	2.3	3.5	116	0.91
1050027	2011-04-20 17:49:42	80167309	14.6	39	906.4	2.2	3.7	110	0.82
1050028	2011-04-20 17:51:42	80167311	14.5	40	906.4	2.5	3.9	115	1.08
1050030	2011-04-20 17:53:42	80167313	14.5	40	906.4	1.9	4.4	103	1.08
1050029	2011-04-20 17:55:42	80167315	14.4	40	906.5	1.8	2.9	112	0.99
1050031	2011-04-20 17:57:42	80167317	14.4	41	906.5	2.2	3.6	114	1.33
1050032	2011-04-20 17:59:42	80167319	14.3	41	906.5	2	3.1	116	1.24
1050033	2011-04-20 18:01:42	80167321	14.3	41	906.5	2.4	3.5	117	1.24
1050035	2011-04-20 18:03:42	80167323	14.3	41	906.5	1.4	2.5	110	1.24
1050034	2011-04-20 18:05:42	80167325	14.3	41	906.6	2.1	3.9	113	1.24
1050036	2011-04-20 18:07:42	80167327	14.2	42	906.6	1.3	2.6	111	1.49
1050037	2011-04-20 18:09:42	80167329	14.2	42	906.6	1.7	3.3	108	1.49
1050038	2011-04-20 18:11:42	80167331	14.2	42	906.5	1.7	3.6	95	1.49
1050040	2011-04-20 18:13:42	80167333	14.1	42	906.5	1.9	3.1	109	1.4
1050039	2011-04-20 18:15:42	80167335	14.2	41	906.5	2.6	4	116	1.15
1050053	2011-04-20 18:17:42	80167337	14.2	41	906.6	1.9	2.7	115	1.15
1050052	2011-04-20 18:19:42	80167339	14.3	40	906.5	2.3	3.5	113	0.9
1050051	2011-04-20 18:21:42	80167341	14.3	40	906.6	1.4	2.3	110	0.9
1050050	2011-04-20 18:23:42	80167343	14.4	40	906.7	1.8	3.2	110	0.99
1050049	2011-04-20 18:25:42	80167345	14.3	40	906.7	1.8	2.8	110	0.9
1050048	2011-04-20 18:27:42	80167347	14.3	40	906.7	1.8	3.2	118	0.9
1050047	2011-04-20 18:29:42	80167349	14.4	40	906.7	1	1.5	112	0.99
1050046	2011-04-20 18:31:42	80167351	14.3	40	906.8	1.1	1.7	108	0.9
1050045	2011-04-20 18:33:42	80167353	14.3	40	906.7	1.4	3.2	112	0.9
1050044	2011-04-20 18:35:42	80167355	14.4	39	906.8	1.5	2.3	101	0.64
1050043	2011-04-20 18:37:42	80167357	14.5	39	906.8	1.4	2.1	102	0.73
1050042	2011-04-20 18:39:42	80167359	14.4	40	906.7	1.6	2.4	88	0.99
1050041	2011-04-20 18:41:42	80167361	14.4	40	906.8	1.6	2.6	86	0.99
1050054	2011-04-20 18:43:42	80167363	14.4	40	906.8	1.4	1.6	99	0.99
1050056	2011-04-20 18:45:42	80167365	14.3	40	906.8	1.2	1.6	94	0.9
1050055	2011-04-20 18:47:42	80167367	14.3	40	906.8	1.5	2.6	90	0.9
1050057	2011-04-20 18:49:42	80167369	14.3	40	906.8	1.5	1.9	97	0.9
1050058	2011-04-20 18:51:42	80167371	14.3	39	906.9	1.2	2.1	105	0.55
1050059	2011-04-20 18:53:42	80167373	14.4	39	906.9	1.2	1.7	107	0.64
1050061	2011-04-20 18:55:42	80167375	14.4	39	906.9	0.9	1.4	93	0.64
1050060	2011-04-20 18:57:42	80167377	14.4	39	906.9	1.2	2	97	0.64
1050062	2011-04-20 18:59:42	80167379	14.3	40	907	1.6	2.2	107	0.9
1050063	2011-04-20 19:01:42	80167381	14.3	40	907	1.8	2.5	106	0.9
1050064	2011-04-20 19:03:42	80167383	14.4	39	907	1.8	2.5	110	0.64
1050066	2011-04-20 19:05:42	80167385	14.4	39	907	1.4	2.3	112	0.64
1050065	2011-04-20 19:07:42	80167387	14.4	40	907	1.5	2.9	104	0.99
1050067	2011-04-20 19:09:42	80167389	14.3	40	907.1	1.1	2.4	108	0.9
1050068	2011-04-20 19:11:42	80167391	14.3	40	907.1	1.4	3.1	106	0.9
1050069	2011-04-20 19:13:42	80167393	14.3	40	907.1	1.6	2.8	105	0.9
1050071	2011-04-20 19:15:42	80167395	14.4	40	907.2	1.9	3.4	105	0.99
1050070	2011-04-20 19:17:42	80167397	14.3	40	907.2	1.3	2.3	116	0.9
1050072	2011-04-20 19:19:42	80167399	14.2	40	907.2	1.3	1.9	114	0.81
1050073	2011-04-20 19:21:42	80167401	14.2	40	907.2	2.1	3.4	102	0.81
1050074	2011-04-20 19:23:42	80167403	14.2	40	907.2	1.9	2.7	111	0.81
1050076	2011-04-20 19:25:42	80167405	14.2	40	907.3	1.7	2.6	112	0.81
1050075	2011-04-20 19:27:42	80167407	14.2	40	907.3	1.9	3	112	0.81
1050077	2011-04-20 19:29:42	80167409	14.1	41	907.3	2	3.2	95	1.06
1050078	2011-04-20 19:31:42	80167411	14	41	907.3	1.5	2.8	98	0.97
1050079	2011-04-20 19:33:42	80167413	14	41	907.4	1.8	3	106	0.97
1050081	2011-04-20 19:35:42	80167415	14	41	907.5	1.5	3.1	101	0.97
1050080	2011-04-20 19:37:42	80167417	13.9	41	907.5	1.3	2.6	104	0.88
1050082	2011-04-20 19:39:42	80167419	14	41	907.6	2	3.4	104	0.97
1050083	2011-04-20 19:41:42	80167421	14	41	907.6	1.9	3.5	102	0.97
1050084	2011-04-20 19:43:42	80167423	14.1	41	907.7	2.7	4	93	1.06
1050086	2011-04-20 19:45:42	80167425	14.1	41	907.7	2.4	3.7	103	1.06
1050085	2011-04-20 19:47:42	80167427	14.1	41	907.7	2.2	3.7	96	1.06
1050087	2011-04-20 19:49:42	80167429	14.1	41	907.7	2	3	97	1.06
1050088	2011-04-20 19:51:42	80167431	14.1	41	907.8	1.6	2.9	108	1.06
1050089	2011-04-20 19:53:42	80167433	14	41	907.8	1.5	2.8	110	0.97
1050091	2011-04-20 19:55:42	80167435	14	41	907.8	1.6	3.5	101	0.97
1050090	2011-04-20 19:57:42	80167437	14	42	907.9	1.5	3.1	106	1.31
1050092	2011-04-20 19:59:42	80167439	13.9	42	907.9	1.7	3.9	94	1.22
1050093	2011-04-20 20:01:42	80167441	13.9	42	908	1.9	4.3	98	1.22
1050094	2011-04-20 20:03:42	80167443	13.9	42	908.1	1.2	3.1	87	1.22
1050095	2011-04-20 20:05:42	80167445	13.8	42	908.1	1.3	2.5	77	1.13
1050097	2011-04-20 20:07:42	80167447	13.7	43	908.1	0.9	2	94	1.36
1050096	2011-04-20 20:09:42	80167449	13.6	43	908.1	1	2.5	81	1.27
1050098	2011-04-20 20:11:42	80167451	13.6	43	908.1	1.4	2.6	88	1.27
1050099	2011-04-20 20:13:42	80167453	13.6	44	908.2	1.9	3.1	80	1.59
1050100	2011-04-20 20:15:42	80167455	13.6	43	908.2	2.1	3.8	88	1.27
1050102	2011-04-20 20:17:42	80167457	13.6	44	908.3	2.2	4.1	85	1.59
1050101	2011-04-20 20:19:42	80167459	13.5	44	908.3	2.1	3.8	86	1.5
1050103	2011-04-20 20:21:42	80167461	13.5	44	908.3	2.5	3.7	88	1.5
1050104	2011-04-20 20:23:42	80167463	13.4	44	908.4	2.2	3.6	96	1.41
1050105	2011-04-20 20:25:42	80167465	13.5	44	908.4	3	5.1	88	1.5
1050107	2011-04-20 20:27:42	80167467	13.6	44	908.4	2.3	4.3	87	1.59
